2020-10-02 13:14:06, Flash flood in Bjizam leaves six families homeless Trongsa https t co e69pGVwmlx , BBSBhutan , ,53939,Thimphu 
2020-10-02 13:13:43, Frequent power outages leave residents frustrated Jomotshangkha https t co AClIoMnJlL , BBSBhutan , ,53939,Thimphu 
2020-10-02 12:58:58, Had a meeting with Amb Arunrung Phothong Humphreys Ambassador of Thailand to Bhutan Discussed bilateral relations and thanked govt of Thailand for support provided to Bhutan during COVID crisis , FMBhutan , ,4248,Thimphu 
2020-10-02 12:58:02, beauty in Saree https t co A6lsRq3UPB https t co ttAB7bwKTk , SyedSaa1 , ,1525,Thimphu 
2020-10-02 12:51:40, ChelseaFC cpulisic 10 What s going on with cpulisic 10 and Hakim Ziyech , TheFPLBhutan , ,14,Thimphu 
2020-10-02 12:32:06, Kinleychumps I hope all of us including office holders can in some measure do , sangaykhandu , ,8070,Thimphu 
2020-10-02 12:24:40, khendumdorji Few days ago he was mocking biden for wearing mask and now karma has bitten him , pwangdi , ,159,Thimphu 
2020-10-02 12:18:52, FMBhutan realDonaldTrump realMilenaTrump USAmbIndia Bhutan s foreign minister sends his prayers for the recovery of American President and First Lady May Buddha bless them , Kinleyshering , ,2798,Thimphu 
2020-10-02 11:21:39, Looks like Corona virus is finally so frustrated with the lies and invalidations coming out from realDonaldTrump mouth that the virus had to prove that it xe2 x80 x99s real and can infect anyone anytime COVID19 DonaldTrump BidenHarrisToSaveAmerica , dawapenjor , COVID19 DonaldTrump BidenHarrisToSaveAmerica ,1298,Thimphu 
2020-10-02 11:21:18, Sending prayers and wishes for good health and quick recovery to President Donald Trump and First Lady realDonaldTrump realMilenaTrump USAmbIndia , FMBhutan , ,4248,Thimphu 
2020-10-02 10:43:43, DorjiWangchuk jamja79 A fundamental shift has to happen somewhere and this could be possibly a major move in the construction sector for now Other sectors also require equal if not more powerful intervention , Kinleyshering , ,2798,Thimphu 
2020-10-02 10:37:49, We were privileged to have the august presence of Dasho Paljor Dorji in this morning xe2 x80 x99s function to celebrate Gandhi 150 Here xe2 x80 x99s Dasho sharing a short video on how MahatmaGandhi has influenced his life PMOIndia MEAIndia DrSJaishankar MEAIndia IndianDiplomacy WIONews https t co DqAe843L5B , Indiainbhutan , MahatmaGandhi ,11579,Thimphu 
2020-10-02 10:36:52, JayeshPanicker6 Musharafkha So the victim in her dying testimony saying she was raped is not true too She must have been pulling a little prank before her imminent death https t co lVky8yL4IP , TenzingLamsang , ,24608,Thimphu 
2020-10-02 10:07:25, While we need farmer s markets in other zones in the capital closing down of CFM as an excuse for decongesting Thimphu is simply lame Livelihoods of vendors a majority of them women amp sole breadwinners in their families have been affected That is the point we are missing , Kinleyshering , CFM ,2798,Thimphu 
2020-10-02 09:43:40, The annual report for the Department of Livestock is online at https t co PZi9dO3u0U https t co IKHN6eTqJ6 , moafbhutan , ,493,Thimphu 
2020-10-02 09:04:01, The launch of specialized firms and preferential treatment given to them under the flagship of Build Bhutan Project is a big push towards building our own skilled workforce and one that will curtail our dependency on foreign workers https t co 1BA6qz8Bfw , Kinleyshering , ,2798,Thimphu 
2020-10-02 09:03:18, why so https t co eitkZZr6MD , ChadoLingpa , ,65,Thimphu 
2020-10-02 08:57:01, The RNR Newsletter for 16 30 September is online at https t co 1yK06Lmd7L https t co zM4z4e0f4m , moafbhutan , ,493,Thimphu 
2020-10-02 08:38:10, True story People elect a religious hardliner priest with numerous criminal cases and links to inter caste rivalry and then expect him to give good governance and development in India xe2 x80 x99s largest and most chaotic state , TenzingLamsang , ,24608,Thimphu 
2020-10-02 08:07:49, Facts China must be blamed as the source of the COVID 19 virus amp cracking down on its information initially that allowed its international spread Donald Trump must take the buck for being the leading source of fake news on COVID and a symbol against masks amp social distancing , TenzingLamsang , ,24608,Thimphu 
2020-10-02 07:11:00, Just posted a photo Bhutan https t co rTrLrlKRlJ , BMVTNT , ,66,Thimphu 
2020-10-02 07:02:34, Venus enters your sign today and getting in touch with your de More for Virgo https t co ytH6jMhay1 , czdorji , ,2319,Thimphu 
2020-10-02 07:01:12, When was the last time you felt passionate about the work that More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-10-02 07:01:05, Your creativity is at an all time high right now and you might More for Taurus https t co EECfQYA8HL , cixx67 , ,1508,Thimphu 
2020-10-02 07:00:16, You typically love a good sob story because your compassionat More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,313,Thimphu 
2020-10-02 06:44:50, TheRightMelissa realDonaldTrump FLOTUS Are you serious , PaSsu Diary , ,6159,Thimphu 
2020-10-02 06:37:39, Just posted a photo https t co ZE8ITvjewd , lhakidolma , ,1297,Thimphu 
2020-10-02 06:36:04, fellows this is a 5 star Dhaba at the road side Murree hills the cost of an ordinary tea cup is Rs 250 long live tourism in Pakistan https t co S1rV6OVPmP , SyedSaa1 , ,1525,Thimphu 
2020-10-02 06:34:20, caricatured Real punch xf0 x9f x91 x8a , vikrantparate , ,29,Thimphu 
2020-10-02 06:29:39, Just experienced it here in Bhutan LANDING AT THE WORLD S MOST DANGEROUS AIRPORT from the cockpit https t co 5at03qypxj via YouTube , TheFPLBhutan , ,14,Thimphu 
2020-10-02 06:16:25, Two national centers under the doa bhutan namely the NationalCenterforOrganicAgriculture Yusipang in Thimphu and the NationalSeedCentre Chundudingkha in Paro are registered as first two centers to be certified as organic For details click https t co y6Yqz6h6HQ https t co dJNxnr5NPk , moafbhutan , NationalCenterforOrganicAgriculture NationalSeedCentre organic ,493,Thimphu 
2020-10-02 06:12:28, realDonaldTrump FLOTUS Didn t you say it s a hoax , PaSsu Diary , ,6159,Thimphu 
2020-10-02 05:23:21, So he would believe that there is this virus now https t co JcbK30eY1K , ChhedupSangay , ,1153,Thimphu 
2020-10-02 05:19:56, He didn xe2 x80 x99t believe in mask xf0 x9f x98 xb7 https t co HQxXB7DZV9 , DziJ , ,1764,Thimphu 
2020-10-02 05:10:33, JigsNews Your motto xf0 x9f x98 xa1 , zzezenn , ,2094,Thimphu 
2020-10-02 05:10:04, twangchuk23 I agree with you 200 xf0 x9f x99 x82 , zzezenn , ,2094,Thimphu 
2020-10-02 05:08:00, Breaking US President Donald Trump confirmed on Twitter that he and the First Lady tested positive for COVID 19 , TenzingLamsang , ,24608,Thimphu 
2020-10-02 04:48:40, madihanaqvis good morning dear you look gorgeous today https t co 5f7XNb8kBM , SyedSaa1 , ,1525,Thimphu 
2020-10-02 04:28:59, MobileLegendsOL Name DocMD ID 701740371 10296 Skin Nana Clockwork Maid Thank you very much , knightkneeknew , ,22,Thimphu 
2020-10-02 03:49:58, TheshelfsideN17 ASpursyPodcast That xe2 x80 x99s ez 21 points for Christmas and new year xf0 x9f x98 xad , phuzinspurs , ,1279,Thimphu 
2020-10-02 03:49:58, you are right pls avoid to consult your physician first self quarantine yourself and call the pathalogical lab for the test at your door step https t co wYmm6ypB76 , SyedSaa1 , ,1525,Thimphu 
2020-10-02 03:35:52, Appalling that on the 151st birth anniversary of Mahatma Gandhi the top twitter trend in India at least for now is xe2 x80 x98Long Live Nathuram Godse xe2 x80 x99 the person who assassinated him in cold blood Why does this xe2 x80 x98New India xe2 x80 x99 celebrate the assassin who shot down its very founder https t co 1fd1x4o0ko , TenzingLamsang , ,24608,Thimphu 
2020-10-02 03:01:50, Product made in Bhutan Eternal Knot on white T shirt by Bhutan Post xe2 x8f xa9 https t co arCOjsuLAB https t co eQgwQbWlM0 , Druksell1 , ,1,Thimphu 
2020-10-02 02:28:56, A special thank you to all participants for the overwhelming response to the Gandhi 150 art competition We received more than 100 entries of beautiful pieces of artwork GandhiJayanti MahatmaGandhi PMOIndia MEAIndia IndianDiplomacy ICCR Delhi WIONews livemint https t co z9DkLske29 , Indiainbhutan , GandhiJayanti MahatmaGandhi ,11579,Thimphu 
2020-10-02 01:59:06, 151 years ago the great freedom fighter walked on this planet and touched limitless souls through the noble lessons of non violence On this auspicious day I wish everyone a Happy Birth Anniversary of Mahatma Gandhi , FMBhutan , ,4248,Thimphu 
2020-10-02 01:52:50, Announcing the winners of the Gandhi 150 art competition launched by the Embassy of India 1st prize Rinchen Namgay 2nd prize Tandin Tshering 3rd prize Tshering Nidup All prize winners are students of the National Institute for Zorig Chusum MahatmaGandhi GandhiJayanti https t co gytg3D3lve , Indiainbhutan , MahatmaGandhi GandhiJayanti ,11579,Thimphu 
2020-10-02 01:23:29, Early morning inspiration Old uneducated but wise man picking up the trash left behind by well educated but unwise humans https t co UgZ6Rukprl , Tobgay3 , ,111,Thimphu 
2020-10-02 01:18:29, Rashtrapatiji xe2 x80 x99s message on the eve of GandhiJayanti MKGandhi MahatmaGandhi rashtrapatibhvn PMOIndia MEAIndia PIB India IndianDiplomacy https t co quXZQuJegb , Indiainbhutan , GandhiJayanti MKGandhi MahatmaGandhi ,11579,Thimphu 
2020-10-02 01:15:13, Sharing the Blessed Sunkee from Ap Gaynyen with fellow Nyamroo DeSuups at Babesa Super Zone One Babesa Thimphu https t co J3CmGhcKfu , bhutan majestic , ,1151,Thimphu 
2020-10-01 23:33:31, UNDP Bhutan AzusaKubota UN CRRinzin sangawyangden UNDFTaskForce UNCDFdigital GlobalGoalsUN UNDP UNDPasiapac Tsheringomu ngawang7 Is UNDP helping Bhutan to get out of the international payment system bottleneck , TingKarr8 , ,42,Thimphu 
2020-10-01 23:31:36, Hiw could we access these courses https t co tLr5YLPVj0 , TingKarr8 , ,42,Thimphu 
2020-10-01 23:27:22, AzusaKubota UNDP Bhutan ricap undp UNDPasiapac UNDP innovation Congrats This is a timely intervention Hoping it does not become another redundant exercise We at The BETA Park are keen to collaborate with the team closely , TingKarr8 , ,42,Thimphu 
2020-10-01 20:54:12, I want arsenal for QF so that we can celebrate like on Tuesday xf0 x9f xa4 xa0 , phuzinspurs , ,1279,Thimphu 
2020-10-01 19:51:13, JaiP72 WindyCOYS He was good then now he is all about clicks , phuzinspurs , ,1279,Thimphu 
2020-10-01 19:10:36, yuukaM U r so gorgeous I m so loved to see you , 2kPai , ,20,Paro 
2020-10-01 18:04:38, UNDP Bhutan UNDP UN Women ncwcbhutan It xe2 x80 x99s Official Che7cho is the best actor , Phuuuuubz19 , ,1064,Thimphu 
2020-10-01 17:53:50, ycrinzin passangyt Kinleyshering Knowing who he is his association his background other competitors for the post and etc would be quite interesting , ChhedupSangay , ,1153,Thimphu 
2020-10-01 17:49:11, ycrinzin passangyt Trying to be transparent and being transparent are two different things But the consolation is at least somebody from within the industry has been picked to lead the national TV station which is a good starting point Hoping for a major turn around at BBS , Kinleyshering , ,2798,Thimphu 
2020-10-01 17:34:17, jamja79 You are still young au and there is a long way to go Congratulations for the milestone Wishing you more success , Kinleyshering , ,2798,Thimphu 
2020-10-01 17:31:30, ChhedupSangay Hopefully But it is going to be an uphill task Dawa has everything to be a good leader getting the votes might be a challenge though for now But in politics you never know what could possibly happen , Kinleyshering , ,2798,Thimphu 
2020-10-01 17:29:18, sangay chhoden Very far xf0 x9f x98 x94 , zzezenn , ,2094,Thimphu 
2020-10-01 17:19:33, Kinleyshering I think we will get two twin brothers legislating for us , ChhedupSangay , ,1153,Thimphu 
2020-10-01 17:04:08, jigmebaelu xf0 x9f xa4 x94 xf0 x9f xa4 x94 Lol okay what Eva you mean , zzezenn , ,2094,Thimphu 
2020-10-01 16:52:58, jigmebaelu Pls think and execute xf0 x9f x98 x9c , zzezenn , ,2094,Thimphu 
2020-10-01 16:48:31, Into the ChampionsLeague Group D we are Easy to knockout stage Up the reds https t co MZj8qtfW6g , ChhedupSangay , ,1153,Thimphu 
2020-10-01 16:38:12, Chokhor Tang bye election might just turn out to be a nightmare for DNT hopeful Many odds stacked against him a strong DPT base significant no of angry PDP voters twin brother who is already an MP Chokhor vs Tang dynamics preserving OL s legacy Bartalk Politics Bhutan , Kinleyshering , Bartalk Politics Bhutan ,2798,Thimphu 
2020-10-01 16:37:52, jigmebaelu JigsNews Exactly Lol kidding but it s hard , zzezenn , ,2094,Thimphu 
2020-10-01 16:35:26, jigmebaelu JigsNews I need real proof this day So prove it man xf0 x9f xa4 xa3 xf0 x9f x98 x81 , zzezenn , ,2094,Thimphu 
2020-10-01 16:20:59, jigmebaelu JigsNews Sorry but I wonder whether men have heart xf0 x9f x98 x9c , zzezenn , ,2094,Thimphu 
2020-10-01 16:12:05, The first air transport bubble between Bhutan and India Navigating the new normal in aviation repatriation and evacuation https t co m54lFEzQYF , Kinleyshering , ,2798,Thimphu 
2020-10-01 16:09:32, His Majesty the King and His Majesty the Fourth King are on a royal tour to southern Bhutan motivating people to be strong and resilient during this moment of crisis Blessed to have Kings who have always put people s wellbeing above everything else Bhutan COVID19 https t co aeFxnP4VSH , Kinleyshering , Bhutan COVID19 ,2798,Thimphu 
2020-10-01 16:00:34, JigsNews Just you but not the love xf0 x9f x98 xad , zzezenn , ,2094,Thimphu 
2020-10-01 15:52:11, Ultimate Exposure https t co sJvKi9lfkT gurushots , drupaltroll , gurushots ,630,Thimphu 
2020-10-01 15:40:46, October couldn xe2 x80 x99t have had a better start xf0 x9f x99 x8f xf0 x9f x8f xbc https t co OWHsVhoLGC , sangaykhandu , ,8070,Thimphu 
2020-10-01 15:38:12, Love is but a history I see it only in books and movies Where has the love gone , zzezenn , ,2094,Thimphu 
2020-10-01 15:26:10, His Majesty The King and His Majesty the Fourth Druk Gyalpo are both deeply concerned about the impact of COVID 19 on the people especially those at high risk areas From His Majestys Facebook Page , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:25:36, While in Gelephu His Majesty also visited the Gelephu town hospital the identified Mini Dry Port and the Gyalsung Training Centre site in Tareythang In Tsirang His Majesty visited the hospital and town , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:25:22, His Majesty the Fourth Druk Gyalpo expressed appreciation to the frontline workers for their hard work so far His Majesty granted Audiences to DeSuups armed forces personnel COVID 19 Task force and students of Gelephu High School earlier this week , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:25:03, His Majesty the Fourth Gyalpo visited Tsirang and Gelephu as part of a special Royal Tour His Majesty is accompanied by His Royal Highness Prince Jigyel Ugyen Wangchuck , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:24:37, His Majesty is accompanied by His Royal Highness the Gyaltshab the Prime Minister and Chairperson of the National Council , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:24:19, His Majesty The King arrived in Jomotshangkha from Samdrup Jongkhar and will be staying here today His Majesty met with frontline workers COVID 19 task force members and students along the way during the tour , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:23:50, 1 October 2020 His Majesty The King and His Majesty the Fourth Druk Gyalpo are both on Royal Tours to different parts of southern Bhutan to encourage the people and motivate them to remain resilient as we continue to combat the COVID 19 pandemic , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:23:02, Rejoice His Majesty the Fourth Druk Gyalpo in Damphu and Gelephu Hospital xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f Kupar His Majesty Facebook page https t co 57X5q3azoR , ChhedupSangay , ,1153,Thimphu 
2020-10-01 15:22:12, His Majesty The King and His Majesty the Fourth Druk Gyalpo are both on Royal Tours to different parts of southern Bhutan to encourage the people and motivate them to remain resilient as we continue to combat the COVID 19 pandemic https t co Au1pGe59kd , business bhutan , ,11247,Thimphu 
2020-10-01 15:11:07, First flight service under the Air transport Bubble will be operated between Paro Bagdogra by Drukair on 1st October 2020 The Air Transport Bubble will facilitate travel between India amp Bhutan TransportBubble PMOIndia MEAIndia MoCA GoI DrSJaishankar HardeepSPuri https t co LsAVBmNPvB , Indiainbhutan , TransportBubble ,11579,Thimphu 
2020-10-01 14:44:55, Here is an interesting article by Manish Sabharwal published in the Indian Express titled xe2 x80 x9cEducation labour amp agriculture reforms will usher in individual freedom xe2 x80 x9d https t co U1bIHkwQqs PMOIndia MEAIndia IndianDiplomacy PIB India PBNS India IndianExpress DDNewslive , Indiainbhutan , ,11579,Thimphu 
2020-10-01 14:43:46, Photogenic https t co u7nEkfDGrv gurushots , drupaltroll , gurushots ,630,Thimphu 
2020-10-01 14:32:02, AatishTaseer RahulGandhi I think you all wanted to accept RG a serious politician just waiting for the reason for acceptance Your minds were stacked in his Pappu image propagated by BJP IT cell with hard labour particularly after 2008 , vikrantparate , ,29,Thimphu 
2020-10-01 14:27:31, Covid 19 update from Bhutan xf0 x9f x87 xa7 xf0 x9f x87 xb9 Wearing Mask is Mandatory maintain Social Distance use Druk Trace mobile app Wash Hands often Stay Safe xf0 x9f x99 x8f BMT Happiness House https t co pNFARqC3SV , bhutan majestic , Covid ,1151,Thimphu 
2020-10-01 13:59:58, 1st Thursday Special Blessings of October from Apa Gaynyen for the Well being of All Sentient Beings xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f Stay Safe xf0 x9f x99 x8f Dechenphug Lhakhang https t co C0Vbi6GfIj , bhutan majestic , ,1151,Thimphu 
2020-10-01 13:51:15, Newbies Only https t co cEowy2R3ZN gurushots , drupaltroll , gurushots ,630,Thimphu 
2020-10-01 13:50:29, If top top politicians are treated this way https t co pjuTEbEP9L , ChhedupSangay , ,1153,Thimphu 
2020-10-01 13:21:04, Deadline lapsed Problematic provisions have not been removed The draft bill is totally against the obligation of good faith established Some remarks on Brexit , ChhedupSangay , Brexit ,1153,Thimphu 
2020-10-01 13:03:30, brijeshkalappa RahulGandhi This is too much xf0 x9f x98 xa0 xf0 x9f x98 xa1 , vikrantparate , ,29,Thimphu 
2020-10-01 12:44:14, This is a devastating news for all of us https t co ukquijBYjw , ChhedupSangay , ,1153,Thimphu 
2020-10-01 12:36:48, Doing Covid duty with those PPE is not a joke https t co Hr79kmKZiW , chokigyeltshen9 , ,3,Thimphu 
2020-10-01 11:40:59, sonamhamo iamtashiyangzom You guys did great job today Trashi delek , gtshewang , ,372,Thimphu 
2020-10-01 11:05:49, Covid19Updates Bhutan A 35 year old RBA personnel tests positive in Phuntsholing yesterday , kuenzakarma , Covid19Updates Bhutan RBA Phuntsholing ,1404,Thimphu 
2020-10-01 10:48:55, The problem in Hatras is not just a BJP vs Congress one or even one limited to India The problem is a patriarchal mindset where boys are brought up to be potential monsters all over the world The problem is also when people are made to feel superior or inferior to others , TenzingLamsang , Hatras ,24608,Thimphu 
2020-10-01 10:31:17, As his great grandfather Jawaharlal Nehru discovered Rahul Gandhi will today find that politics is far more powerful among the people amp there is no bigger badge than getting arrested for a good cause So UP CM is not only a novice at governance but also basic politics Hathras , TenzingLamsang , Hathras ,24608,Thimphu 
2020-10-01 10:29:53, CleanBhutan Bhutan Telecom Thank you for the advice Let xe2 x80 x99s see what BT has to say , Khampaa , ,3824,Thimphu 
2020-10-01 10:05:04, Desuup going door to door asking question like what s your household income means I got to think a lot I need to deduct 1 Rent 2 Loan 3 Other expenditure Or how do we define income That s most tricky question in divorce cases to calculate for the child maintenance , ChhedupSangay , ,1153,Thimphu 
2020-10-01 10:00:16, The Tourism Council of Bhutan is please to announce for Trekking Guide NC III course from Mid October 2020 Registration will be open from 3 00PM today For details and criteria please follow the link provided below https t co mTmADkBORx TourismBhutan https t co DrHYkah3TX , tourismbhutan , TourismBhutan ,12692,Thimphu 
2020-10-01 09:46:01, Signed the condolence book at the Embassy of Kuwait on the passing of His Highness Sabah Al Ahmad Al Jaber Al Sabah the Emir of the State of Kuwait His Highness will be remembered as a visionary leader and our thoughts are with the people of Kuwait https t co p1dGXP42mv , FMBhutan , ,4248,Thimphu 
2020-10-01 09:26:50, Bhutan Telecom I use iPhone 7 Plus most of the callers to my number say my phone is mostly switched off or cannot be connected despite keeping it on always And sometimes the call abruptly cuts out Please help , Khampaa , ,3824,Thimphu 
2020-10-01 08:33:25, iamtashiyangzom Hahahaha the questions made us even more confused xf0 x9f x98 x9c xf0 x9f x98 x9c xf0 x9f x98 x9c , sonamhamo , ,280,Thimphu 
2020-10-01 08:23:06, Subscribe Business Bhutan newspaper amp get free home delivery within Thimphu Throm Call us 17968802 https t co 6FZtQucBEx , business bhutan , ,11247,Thimphu 
2020-10-01 07:59:30, Just in case you missed the brilliant online audio visual lecture presentation on Mahatma Gandhi by Mr Birad Rajaram Yajnik renowned Gandhi scholar here it is https t co A7JFWx0Tbi GandhiJayanti MahatmaGandhi MKGandhi PMOIndia MEAIndia ICCR Delhi biradyajnik , Indiainbhutan , GandhiJayanti MahatmaGandhi MKGandhi ,11579,Thimphu 
2020-10-01 07:50:28, LhendupDema Happy October xf0 x9f x99 x8f , soamdhoa1850 , ,1,Thimphu 
2020-10-01 07:49:49, LobocopT I am so happy for hom , Khamsa , ,295,Thimphu 
2020-10-01 07:24:01, Quotes of Buddha https t co hfAH6NLVgF , ChoklangTenzin , ,33,Thimphu 
2020-10-01 07:13:13, Soonam Walker PhotoGraphy https t co WbELdehfMy number8 soonamwalker SoonamWalker PhotoGraphy https t co L9KEMRXO5Z , soonamwalker , number8 soonamwalker SoonamWalker PhotoGraphy ,71,Thimphu 
2020-10-01 07:02:36, It s easy for you to get caught up in the details Virgo but More for Virgo https t co ytH6jMhay1 , czdorji , ,2319,Thimphu 
2020-10-01 07:01:13, You love to learn about so many random things Sagittarius an More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-10-01 07:01:05, You may find that you push the snooze button a few times today More for Taurus https t co EECfQYA8HL , cixx67 , ,1508,Thimphu 
2020-10-01 07:00:16, Although giving what you have to help the people you love is y More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,313,Thimphu 
2020-10-01 06:50:05, LhendupDema Enjoy October , somrikzin , ,47,Thimphu 
2020-10-01 06:36:42, NASAPersevere My name s on it xf0 x9f x98 x8e https t co lbqXv16avw , dendup , ,31,Thimphu 
2020-10-01 06:11:35, liamgallagher Wake up the dude from Greenday coz September has ended , chunjurrinchhen , ,178,Thimphu 
2020-10-01 05:53:53, A powerphone made to change the way you work amp play Get Nu 16000 cash discount on Note 20 Ultra amp Nu 10000 cash discount on Note 20 until 15th October 2020 as Introductory Offer For phone details https t co PAyfN6whPS galaxynote20ultra https t co E0hcrriPcD , TashiCell , galaxynote20ultra ,1829,Thimphu 
2020-10-01 05:46:52, Happy World Vegetarian Day 2020 , GemboChimi , ,2,Bhutan 
2020-10-01 04:18:37, When you see something beautiful in someone tell them It may take second to say but for them it could last a life time , Valden12418685 , ,0,Thimphu 
2020-10-01 04:03:57, JigsNews DziJ I agree with whatever you say xf0 x9f x98 x8a xf0 x9f x98 x81 , zzezenn , ,2094,Thimphu 
2020-10-01 03:57:55, Creative amp PhotoGraphy by Soonam Walker https t co WbELdehfMy number8 soonamwalker SoonamWalker PhotoGraphy darkness creative photooftheday photography PicsArt picsartedit picsartediting picsartapp effective darkman darkhuman https t co Y7KP8NxcNq , soonamwalker , number8 soonamwalker SoonamWalker PhotoGraphy darkness creative photooftheday photography PicsArt picsartedit picsartediting picsartapp effective darkman darkhuman ,71,Thimphu 
2020-10-01 03:57:23, God have mercy on the Hathras women Leaders have failed to protect them even parents think it a burdensome to have a girl child Woe be thy name Hathras damsel xf0 x9f x98 xbf Amid Hathras Outrage UP 22 Year Old Drugged Allegedly Gang Raped Dies https t co ZsZ6CHlo9o via ndtv , DziJ , ,1764,Thimphu 
2020-10-01 03:49:07, There is a general apprehension that potato yields will be drastically low under organic management The RDCOA Yusipang has demonstrated that it is indeed possible to obtain reasonably good yields under organic crop management regime Read more at https t co QmzKeSgKZc https t co JyTGkCwU7U , moafbhutan , ,493,Thimphu 
2020-10-01 03:48:22, Ambassador Doma Tshering Permanent Representative of Bhutan to the UN was privileged to preside over Plenary statements of the UN xe2 x80 x99s first Biodiversity Summit this evening https t co GLisCD1emg , business bhutan , ,11247,Thimphu 
2020-10-01 03:42:59, DAMC is pleased to provide marketing assistance to farmers and producers of Agriculutre produce https t co ijC2IoN4Pk , moafbhutan , DAMC ,493,Thimphu 
2020-10-01 03:04:34, Product made in Bhutan Bhutan National Flag by https t co xeqtz3y3kg xe2 x8f xa9 https t co lzYetvrzVC https t co XBdc9cxwIg , Druksell1 , ,1,Thimphu 
2020-10-01 02:55:08, First day of October Rejoice Have a nice day , ChhedupSangay , ,1153,Thimphu 
2020-10-01 02:42:06, NBAFinals King reign https t co 7wjQezXRyR , dendup , NBAFinals ,31,Thimphu 
2020-10-01 02:29:04, Angles and shadows of the early breaths of autumn Amankora Thimphu ArchiNature Amankora Thimphu https t co wzFqhTBPy6 , LovenRamos , Amankora Thimphu ArchiNature ,2116,Bhutan 
2020-10-01 02:13:42, ThinkElectronicsThinkIndia The Production Linked Incentive scheme of mygovindia is expected to strengthen the electronics manufacturing ecosystem in India NewIndia PMOIndia MEAIndia GoI MeitY Brands India PIB India PBNS India PTI News KuenselOnline BBSBhutan https t co UHmWuONpcR , Indiainbhutan , ThinkElectronicsThinkIndia NewIndia ,11579,Thimphu 
2020-10-01 01:51:31, bhuchungtsering Simply hysterical , dawapenjor , ,1298,Thimphu 
2020-10-01 01:42:52, Celebrating after we are done with NSM presentation I don xe2 x80 x99t know whether we made sense or not but we definitely made all laugh iamtashiyangzom xf0 x9f x98 x9c xf0 x9f x98 x9c xf0 x9f x98 x9c nsm10150 https t co a2YTnEj5nw , sonamhamo , nsm10150 ,280,Thimphu 
2020-10-01 00:21:21, GangteyLodge What a beautiful picture , tasteofbhutan , ,3,Thimphu 
2020-09-30 19:51:58, Just posted a photo BMT Happiness House https t co rqb8bHL43A , bhutan majestic , ,1151,Thimphu 
2020-09-30 18:36:18, balrampurpolice rohini sgh Uppolice AdgGkr dgpup PrashantK IPS90 Congratulations for quick action but at least confirm weather rape and murder is confirmed or its also fake news , vikrantparate , ,29,Thimphu 
2020-09-30 18:31:02, LhendupDema May this month bring you lots of luck , tshewang2020 , ,3,Thimphu 
2020-09-30 18:16:19, Best quotes https t co tAnmxq5ZrF , ChoklangTenzin , ,33,Thimphu 
2020-09-30 17:30:55, JigsNews zzezenn I am having doubts if this is the real JigsNews Our erstwhile atsara used to have humor wit and life This fake one lack lustrous we miss the old jigs xf0 x9f x98 xad , DziJ , ,1764,Thimphu 
2020-09-30 17:28:19, JigsNews Someone is being sweet today xe2 x98 xba xef xb8 x8f You can t sleep right , zzezenn , ,2094,Thimphu 
2020-09-30 17:18:12, Assertiveness Listening to the other person and then sharing a dissenting opinion after the other person has finished speaking Aggressiveness Interrupting the other person and speaking over him or her The Art of Saying No , ChhedupSangay , ,1153,Thimphu 
2020-09-30 17:03:01, Many people think assertiveness is something you xe2 x80 x99re born with But that xe2 x80 x99s incorrect Assertiveness is a learned trait The Art of Saying No , ChhedupSangay , ,1153,Thimphu 
2020-09-30 17:01:50, Tshewang2403 MoneyHeist PH Wow super excited xf0 x9f x99 x82 , zzezenn , ,2094,Thimphu 
2020-09-30 16:57:34, Tshewang2403 Is season 5 coming out soon Can t wait , zzezenn , ,2094,Thimphu 
2020-09-30 16:54:52, Finally the Opposition has found its voice back xf0 x9f x98 x8f https t co rHQyOkdvJ6 , Kinleyshering , ,2798,Thimphu 
2020-09-30 16:50:20, little voice would always opine that saying yes to others was in effect saying no to myself The time given would no longer be available to spend toward my own pursuits The money given would no longer be available to finance my own needs and interests The Art of Saying No , ChhedupSangay , ,1153,Thimphu 
2020-09-30 16:41:53, bhuchungtsering They look quite angry xf0 x9f xa4 x94 , tsnamgyal , ,33,Thimphu 
2020-09-30 16:40:30, The difference between successful people and very successful people is that very successful people say xe2 x80 x98no xe2 x80 x99 to almost everything Warren Buffett , ChhedupSangay , ,1153,Thimphu 
2020-09-30 16:39:58, A no uttered from the deepest conviction is better than a yes merely uttered to please or worse to avoid trouble Mahatma Gandhi , ChhedupSangay , ,1153,Thimphu 
2020-09-30 16:39:07, If you don t prioritize your life someone else will Greg McKeown , ChhedupSangay , ,1153,Thimphu 
